title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
حتى تحترق النجوم,هاني حجاج,Arabic,4.53,94,21,المؤسسة العربية الحديثة,2020.0,284.0,Paperback,['Fantasy'],https://www.goodreads.com/book/show/50650413
The Deptford Trilogy,Robertson Davies,English,4.32,"8,009",408,Penguin Books,1983.0,825.0,Paperback,"['Fiction', 'Fantasy', 'Canada', 'Novels', 'Literature', 'Classics', 'Mystery', 'Literary Fiction', 'Canadian Literature', 'Magical Realism']",https://www.goodreads.com/book/show/74403.The_Deptford_Trilogy
The Story of Art,E.H. Gombrich,English,3.96,"393,670","1,309",Phaidon Press LTD,1967.0,688.0,Unknown Binding,"['Art', 'Nonfiction', 'History', 'Art History', 'Reference', 'Classics', 'Design', 'Architecture', 'Art Design', 'Cultural']",https://www.goodreads.com/book/show/222078.The_Story_of_Art
The Field Guide,Tony DiTerlizzi,English,3.92,"85,415","3,922",Simon  Schuster Books for Young Readers,2003.0,114.0,Hardcover,"['Fantasy', 'Middle Grade', 'Childrens', 'Fiction', 'Young Adult', 'Adventure', 'Magic', 'Juvenile', 'Urban Fantasy', 'Fairies']",https://www.goodreads.com/book/show/444304.The_Field_Guide
Sin City Volume 1: The Hard Goodbye,Frank Miller,English,4.16,"62,907","1,206",Dark Horse Books,2010.0,208.0,Paperback,"['Comics', 'Graphic Novels', 'Fiction', 'Crime', 'Graphic Novels Comics', 'Comic Book', 'Noir', 'Mystery', 'Thriller', 'Comix']",https://www.goodreads.com/book/show/392297.Sin_City_Volume_1
Snuff,Terry Pratchett,English,4.17,"55,671","3,035",Doubleday UK,2011.0,378.0,Hardcover,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Audiobook', 'Mystery', 'Science Fiction Fantasy', 'Crime', 'Adventure', 'Adult']",https://www.goodreads.com/book/show/8785374-snuff
A Court of Mist and Fury,Sarah J. Maas,English,4.63,"1,088,399","96,855",Bloomsbury Publishing,2020.0,624.0,Paperback,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fiction', 'Fae', 'Magic', 'Fantasy Romance', 'Audiobook', 'High Fantasy']",https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury
Richard III,William Shakespeare,,3.91,"51,245","2,330","Oxford University Press, USA",2000.0,414.0,Paperback,"['Classics', 'Plays', 'Drama', 'Fiction', 'Historical Fiction', 'Theatre', 'School', 'Literature', 'Poetry', 'Historical']",https://www.goodreads.com/book/show/42058.Richard_III
Pani Jeziora,Andrzej Sapkowski,Polish,4.11,"71,293","4,322",superNOWA,2001.0,520.0,Paperback,"['Fantasy', 'Fiction', 'Polish Literature', 'High Fantasy', 'Adventure', 'Audiobook', 'Epic Fantasy', 'Adult', 'Magic', 'Science Fiction Fantasy']",https://www.goodreads.com/book/show/68452.Pani_Jeziora
Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,English,4.66,"16,245",345,Turtleback Books,1992.0,128.0,Library Binding,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Comic Strips', 'Comic Book', 'Graphic Novels Comics', 'Comedy', 'Childrens', 'Cartoon']",https://www.goodreads.com/book/show/70487.Attack_of_the_Deranged_Mutant_Killer_Monster_Snow_Goons
Murder on the Orient Express,Agatha Christie,English,4.2,"558,319","35,852",HarperCollins,2007.0,274.0,Paperback,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Audiobook', 'Detective', 'Adult', 'Murder Mystery']",https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express
The Gifts of Imperfection,Brené Brown,English,4.25,"172,577","10,417",Hazelden Publishing,2010.0,137.0,Paperback,"['Nonfiction', 'Self Help', 'Psychology', 'Personal Development', 'Audiobook', 'Mental Health', 'Spirituality', 'Inspirational', 'Philosophy', 'Health']",https://www.goodreads.com/book/show/7015403-the-gifts-of-imperfection
Emma,Jane Austen,English,4.04,"824,161","28,520",Penguin Books,2003.0,474.0,Paperback,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', 'Audiobook', '19th Century', 'Classic Literature', 'Novels']",https://www.goodreads.com/book/show/6969.Emma
The Tale of Peter Rabbit,Beatrix Potter,English,4.21,"238,401","2,587",Warne,2002.0,72.0,Hardcover,"['Childrens', 'Classics', 'Picture Books', 'Fiction', 'Animals', 'Fantasy', 'Short Stories', 'Juvenile', 'Childrens Classics', 'Young Adult']",https://www.goodreads.com/book/show/19321.The_Tale_of_Peter_Rabbit
Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions,Johann Hari,English,4.28,"31,532","3,466",Bloomsbury USA,2018.0,322.0,Hardcover,"['Nonfiction', 'Psychology', 'Self Help', 'Mental Health', 'Science', 'Health', 'Personal Development', 'Audiobook', 'Sociology', 'Philosophy']",https://www.goodreads.com/book/show/34921573-lost-connections
The Odyssey,Homer,English,3.8,"1,018,259","17,074",Penguin Classics ,2006.0,541.0,Paperback,"['Classics', 'Fiction', 'Poetry', 'Mythology', 'Fantasy', 'School', 'Literature', 'Adventure', 'Read For School', 'Historical Fiction']",https://www.goodreads.com/book/show/1381.The_Odyssey
The Starless Sea,Erin Morgenstern,English,3.86,"179,771","34,089",Doubleday,2019.0,498.0,Hardcover,"['Fantasy', 'Fiction', 'Magical Realism', 'Adult', 'Romance', 'LGBT', 'Audiobook', 'Books About Books', 'Queer', 'Magic']",https://www.goodreads.com/book/show/43575115-the-starless-sea
Brother Odd,Dean Koontz,English,4.0,"65,021","2,630",Bantam,2006.0,364.0,Hardcover,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Paranormal', 'Supernatural', 'Suspense', 'Urban Fantasy', 'Mystery Thriller']",https://www.goodreads.com/book/show/14996.Brother_Odd
Operator #5: Blood Reign of the Dictator,Curtis Steele,English,4.0,5,2,Wildside Press,2004.0,126.0,Paperback,['Pulp'],https://www.goodreads.com/book/show/1844613.Operator_5
Lodestar,Shannon Messenger,English,4.56,"30,842","1,870",Aladdin,2016.0,688.0,Hardcover,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Adventure', 'Magic', 'Childrens', 'Young Adult Fantasy', 'Romance', 'Mystery']",https://www.goodreads.com/book/show/27272698-lodestar
Bel Canto,Ann Patchett,English,3.93,"270,275","17,409",Harper Perennial,2023.0,318.0,Paperback,"['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Music', 'Novels', 'Historical Fiction', 'Adult Fiction', 'Literature', 'Adult']",https://www.goodreads.com/book/show/5826.Bel_Canto
The Ground Beneath Her Feet,Salman Rushdie,English,3.8,"11,553",681,Picador,2000.0,576.0,Paperback,"['Fiction', 'Magical Realism', 'India', 'Literature', 'Music', 'Novels', 'Literary Fiction', 'Romance', 'Fantasy', 'Contemporary']",https://www.goodreads.com/book/show/9864.The_Ground_Beneath_Her_Feet
When Crickets Cry,Charles Martin,English,4.35,"41,405","4,177",Thomas Nelson,2006.0,336.0,Paperback,"['Fiction', 'Christian Fiction', 'Christian', 'Contemporary', 'Audiobook', 'Book Club', 'Inspirational', 'Adult Fiction', 'Novels', 'Adult']",https://www.goodreads.com/book/show/241387.When_Crickets_Cry
A World Without Heroes,Brandon Mull,English,4.12,"39,517","3,141",Aladdin,2011.0,457.0,Hardcover,"['Fantasy', 'Young Adult', 'Middle Grade', 'Adventure', 'Fiction', 'Magic', 'Childrens', 'Young Adult Fantasy', 'Juvenile', 'Teen']",https://www.goodreads.com/book/show/8306745-a-world-without-heroes
"InuYasha, Vol. 1: Turning Back Time",Rumiko Takahashi,English,4.31,"65,928",619,VIZ Media LLC,2003.0,182.0,,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Romance', 'Adventure', 'Historical Fiction', 'Young Adult', 'Comics Manga', 'Anime']",https://www.goodreads.com/book/show/330744.InuYasha_Vol_1
Bully,Penelope Douglas,,3.91,"176,798","12,801",Intermix (Penguin Group (USA) LLC),2014.0,333.0,ebook,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'High School', 'Contemporary Romance', 'Abuse', 'Fiction', 'Dark', 'Chick Lit']",https://www.goodreads.com/book/show/20803953-bully
Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,English,4.32,"34,992","1,241",Ballantine Books,1997.0,384.0,Paperback,"['Science', 'Nonfiction', 'Astronomy', 'Space', 'Philosophy', 'Physics', 'Popular Science', 'History', 'Technology', 'Audiobook']",https://www.goodreads.com/book/show/61663.Pale_Blue_Dot
Goddess of Light,P.C. Cast,English,4.04,"7,394",360,Berkley,2005.0,355.0,Mass Market Paperback,"['Romance', 'Fantasy', 'Mythology', 'Paranormal Romance', 'Paranormal', 'Fiction', 'Greek Mythology', 'Adult', 'Magic', 'Gods']",https://www.goodreads.com/book/show/30190.Goddess_of_Light
Tiger's Quest,Colleen Houck,English,4.31,"39,400","2,940",Sterling Publishing,2011.0,479.0,Hardcover,"['Fantasy', 'Young Adult', 'Romance', 'Mythology', 'Paranormal', 'Magic', 'Adventure', 'Fiction', 'Paranormal Romance', 'Urban Fantasy']",https://www.goodreads.com/book/show/9662386-tiger-s-quest
The Third Policeman,Flann O'Brien,English,3.98,"19,097","2,120",Dalkey Archive Press,2002.0,200.0,Paperback,"['Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels', 'Literature', 'Mystery', '20th Century']",https://www.goodreads.com/book/show/27208.The_Third_Policeman
"My Hero Academia, Vol. 1",Kohei Horikoshi,English,4.38,"105,618","2,716",VIZ Media LLC,2015.0,192.0,Paperback,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Young Adult', 'Superheroes', 'Fiction', 'Action', 'Shonen', 'Anime']",https://www.goodreads.com/book/show/25074597-my-hero-academia-vol-1
Fallout: Equestria,kkat,English,4.63,632,88,Fimfiction,2013.0,1600.0,ebook,"['Fantasy', 'Fan Fiction', 'Fiction', 'Science Fiction', 'Post Apocalyptic', 'Dark', 'Dragons', 'Dystopia', 'Adventure', 'Unfinished']",https://www.goodreads.com/book/show/14828781-fallout
Fate and Fury,Quinn Loftis,English,4.49,"10,884",575,,2013.0,292.0,Kindle Edition,"['Paranormal', 'Werewolves', 'Young Adult', 'Romance', 'Fantasy', 'Wolves', 'Paranormal Romance', 'Supernatural', 'Shapeshifters', 'Witches']",https://www.goodreads.com/book/show/16102879-fate-and-fury
Playing with Fire,Derek Landy,English,4.3,"30,122","1,613",HarperCollins,2008.0,389.0,Hardcover,"['Fantasy', 'Young Adult', 'Urban Fantasy', 'Fiction', 'Magic', 'Mystery', 'Adventure', 'Middle Grade', 'Paranormal', 'Humor']",https://www.goodreads.com/book/show/2157243.Playing_with_Fire
The Pilot's Wife,Anita Shreve,English,3.55,"95,998","4,805",Back Bay Books,1999.0,304.0,Paperback,"['Fiction', 'Chick Lit', 'Mystery', 'Contemporary', 'Romance', 'Adult Fiction', 'Adult', 'Book Club', 'Novels', 'Drama']",https://www.goodreads.com/book/show/5191.The_Pilot_s_Wife
Splendor,Anna Godbersen,English,3.84,"20,251","1,629",Harper,2009.0,391.0,Hardcover,"['Historical Fiction', 'Young Adult', 'Romance', 'Historical', 'Fiction', 'Historical Romance', 'Chick Lit', 'Teen', 'Drama', 'New York']",https://www.goodreads.com/book/show/6239873-splendor
Tiger Lily,Jodi Lynn Anderson,English,3.96,"27,074","5,271",HarperCollins Children's Books,2012.0,292.0,ebook,"['Fantasy', 'Young Adult', 'Retellings', 'Romance', 'Fiction', 'Fairy Tales', 'Young Adult Fantasy', 'Adventure', 'Magic', 'Fairy Tale Retellings']",https://www.goodreads.com/book/show/7514925-tiger-lily
Confessions of a Murder Suspect,James Patterson,English,3.88,"30,058","2,875",jimmy patterson,2012.0,372.0,Paperback,"['Mystery', 'Young Adult', 'Fiction', 'Thriller', 'Contemporary', 'Crime', 'Mystery Thriller', 'Audiobook', 'Suspense', 'Teen']",https://www.goodreads.com/book/show/13521399-confessions-of-a-murder-suspect
Velocity,Dean Koontz,English,3.87,"62,721","2,179",Bantam,2006.0,460.0,Mass Market Paperback,"['Horror', 'Thriller', 'Fiction', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Adult', 'Audiobook', 'Novels']",https://www.goodreads.com/book/show/32421.Velocity
Wise Children,Angela Carter,English,3.91,"8,567",732,Penguin,1993.0,240.0,Paperback,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'British Literature', 'Novels', 'Literature', 'Fantasy', '20th Century', 'Literary Fiction']",https://www.goodreads.com/book/show/721867.Wise_Children
Isla and the Happily Ever After,Stephanie Perkins,English,4.01,"114,875","12,553",Dutton,2014.0,339.0,Hardcover,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Young Adult Contemporary', 'Realistic Fiction', 'Contemporary Romance', 'Young Adult Romance', 'Teen']",https://www.goodreads.com/book/show/9627755-isla-and-the-happily-ever-after
Something About You,Julie James,English,3.94,"60,989","2,767",Berkley Sensation,2010.0,307.0,Mass Market Paperback,"['Romance', 'Contemporary Romance', 'Contemporary', 'Romantic Suspense', 'Chick Lit', 'Adult', 'Mystery', 'Suspense', 'Fiction', 'Crime']",https://www.goodreads.com/book/show/6642402-something-about-you
Shattered,Nicole  Banks,English,4.14,243,110,Professional Publications,2013.0,270.0,Paperback,"['Romance', 'New Adult', 'Abuse', 'Military Fiction', 'Amazon']",https://www.goodreads.com/book/show/17317590-shattered
"Tall, Dark & Hungry",Lynsay Sands,English,4.2,"19,181",586,Love Spell,2004.0,372.0,Paperback,"['Romance', 'Paranormal Romance', 'Vampires', 'Paranormal', 'Fantasy', 'Adult', 'Urban Fantasy', 'Fiction', 'Humor', 'Contemporary']",https://www.goodreads.com/book/show/387061.Tall_Dark_Hungry
Once in a Blue Year,Michael D. Durkota,English,4.3,100,9,Rogue13 Publications LLC,2015.0,298.0,Kindle Edition,"['Fiction', 'Contemporary']",https://www.goodreads.com/book/show/25359851-once-in-a-blue-year
The New Oxford Annotated Bible: New Revised Standard Version,Anonymous,English,4.34,"3,696",280,Oxford University Press,2007.0,2432.0,Hardcover,"['Religion', 'Reference', 'Christianity', 'Classics', 'Theology', 'History', 'Nonfiction', 'Philosophy', 'Mythology', 'Spirituality']",https://www.goodreads.com/book/show/203818.The_New_Oxford_Annotated_Bible
Willa of the Wood,Robert  Beatty,English,4.22,"6,221","1,184",Disney-Hyperion,2018.0,384.0,Hardcover,"['Fantasy', 'Middle Grade', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Magic', 'Animals']",https://www.goodreads.com/book/show/36546966-willa-of-the-wood
This Heart of Mine,Susan Elizabeth Phillips,English,4.09,"31,219","1,398",Avon,2002.0,432.0,Mass Market Paperback,"['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction', 'Adult', 'Humor', 'Audiobook']",https://www.goodreads.com/book/show/73100.This_Heart_of_Mine
Belle du Seigneur,Albert Cohen,French,4.1,"3,369",260,Folio,1998.0,1110.0,Mass Market Paperback,"['Fiction', 'France', 'Classics', 'Romance', 'French Literature', 'Novels', '20th Century', 'Literature', 'Roman', 'Literary Fiction']",https://www.goodreads.com/book/show/184618.Belle_du_Seigneur
Ensnared,A.G. Howard,English,4.18,"19,354","2,390",Amulet Books,2015.0,420.0,Kindle Edition,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Magic', 'Paranormal', 'Fairy Tales', 'Fiction', 'Adventure', 'Audiobook']",https://www.goodreads.com/book/show/22447220-ensnared
Einstein: His Life and Universe,Walter Isaacson,English,4.16,"171,802","4,201",Simon & Schuster,2007.0,675.0,Hardcover,"['Biography', 'Nonfiction', 'Science', 'History', 'Physics', 'Biography Memoir', 'Audiobook', 'Autobiography', 'Memoir', 'Historical']",https://www.goodreads.com/book/show/10884.Einstein
Flesh and Blood,Michael Cunningham,English,4.04,"5,703",443,Touchstone,1996.0,465.0,Paperback,"['Fiction', 'LGBT', 'Contemporary', 'Gay', 'Literary Fiction', 'Literature', 'Family', 'Queer', 'Novels', 'American']",https://www.goodreads.com/book/show/2139.Flesh_and_Blood
Everything's Eventual,Stephen King,English,3.97,"96,990","3,172",Pocket Books,2005.0,605.0,Paperback,"['Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Thriller', 'Anthologies', 'Collections', 'Audiobook', 'Supernatural', 'Short Story Collection']",https://www.goodreads.com/book/show/10579.Everything_s_Eventual
Escape from Freedom,Erich Fromm,English,4.26,"13,208",859,Holt Paperbacks,1994.0,301.0,Paperback,"['Psychology', 'Philosophy', 'Nonfiction', 'Politics', 'Sociology', 'History', 'Classics', 'Society', 'Psychoanalysis', 'German Literature']",https://www.goodreads.com/book/show/25491.Escape_from_Freedom
Mr. Penumbra's 24-Hour Bookstore,Robin Sloan,English,3.73,"198,707","28,190","Farrar, Straus and Giroux",2012.0,288.0,Hardcover,"['Fiction', 'Mystery', 'Fantasy', 'Books About Books', 'Contemporary', 'Audiobook', 'Adult', 'Adult Fiction', 'Magical Realism', 'Adventure']",https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore
The Man Who Planted Trees,Jean Giono,English,4.21,"13,048","1,495",Shambhala,2000.0,74.0,Paperback,"['Fiction', 'Short Stories', 'Classics', 'France', 'Nature', 'French Literature', 'Philosophy', 'Environment', 'Literature', 'Novels']",https://www.goodreads.com/book/show/757438.The_Man_Who_Planted_Trees
The Restaurant at the End of the Universe,Douglas Adams,English,4.21,"272,070","7,745",Del Rey,2005.0,250.0,Paperback,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Adventure', 'Novels']",https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
The Little Paris Bookshop,Nina George,English,3.51,"95,206","13,332",Crown,2015.0,392.0,Hardcover,"['Fiction', 'Romance', 'Books About Books', 'Contemporary', 'France', 'Audiobook', 'Adult', 'Adult Fiction', 'Book Club', 'Travel']",https://www.goodreads.com/book/show/23278537-the-little-paris-bookshop
A Legacy of Madness: Recovering My Family from Generations of Mental Illness,Tom   Davis,English,3.55,"1,153",22,Hazelden,2011.0,273.0,Paperback,"['Psychology', 'Mental Health', 'Memoir', 'Nonfiction', 'Mental Illness', 'Self Help', 'Biography', 'Medical', 'Health', 'Family']",https://www.goodreads.com/book/show/12397415-a-legacy-of-madness
Homo Faber,Max Frisch,English,3.71,"24,028",825,HarperVia,1994.0,228.0,Paperback,"['Classics', 'Fiction', 'German Literature', 'School', 'Literature', 'Novels', 'Roman', '20th Century', 'Read For School', 'Germany']",https://www.goodreads.com/book/show/10009.Homo_Faber
The Hook Up,Kristen Callihan,English,3.96,"55,158","4,285",Kristen Callihan,2014.0,352.0,ebook,"['Romance', 'New Adult', 'Sports', 'Sports Romance', 'College', 'Contemporary', 'Contemporary Romance', 'Football', 'Young Adult', 'Fiction']",https://www.goodreads.com/book/show/22611920-the-hook-up
Chocolat,Joanne Harris,English,3.96,"122,596","4,955",Penguin Books,2000.0,306.0,Paperback,"['Fiction', 'Romance', 'Magical Realism', 'France', 'Fantasy', 'Contemporary', 'Historical Fiction', 'Food', 'Chick Lit', 'Adult']",https://www.goodreads.com/book/show/47401.Chocolat
The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,English,4.19,"719,545","60,210",Dial Press Trade Paperback,2018.0,291.0,Paperback,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'World War II', 'Book Club', 'War', 'Adult', 'Books About Books', 'Audiobook']",https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society
